0	0	0.00132592	0.0533669	0.998574	108
1	0	0.00169441	0.0547272	0.9985	108
2	0	0.00260161	0.0576602	0.998332	108
3	0	0.00408378	0.0621875	0.998055	90
4	0	0.00634329	0.069233	0.997577	108
5	0	0.00984747	0.0805489	0.996694	108
6	0	0.0142503	0.0951911	0.995346	90
7	0	0.0201997	0.115255	0.993102	108
8	0	0.0287381	0.144701	0.989005	108
9	0	0.0389536	0.180172	0.982802	90
10	0	0.0519285	0.225712	0.972665	108
11	0	0.0693925	0.287242	0.955107	108
12	0	0.0887243	0.355796	0.930094	90
13	0	0.111665	0.437208	0.891839	108
14	0	0.140346	0.539283	0.829451	108
15	0	0.169169	0.64171	0.747116	90
16	0	0.198627	0.745936	0.633577	108
17	0	0.228133	0.849485	0.472125	108
18	0	0.249172	0.921955	0.291869	90
19	0	0.260617	0.959123	0.0888344	108
20	0	0.260294	0.953057	-0.14029	108
21	0	0.248328	0.905543	-0.340061	90
22	0	0.226994	0.824702	-0.514765	108
23	0	0.197496	0.714677	-0.669025	108
24	0	0.168266	0.606633	-0.776086	90
25	0	0.13977	0.501872	-0.852723	108
26	0	0.111319	0.39829	-0.90994	108
27	0	0.0885855	0.315995	-0.944375	90
28	0	0.0695418	0.246945	-0.966303	108
29	0	0.052392	0.185112	-0.981178	108
30	0	0.0396124	0.139319	-0.989394	90
31	0	0.0295816	0.103553	-0.994131	108
32	0	0.0211574	0.0737171	-0.997026	108
33	0	0.0152763	0.0530585	-0.998463	90
34	0	0.0109136	0.0377611	-0.999218	108
35	0	0.00742228	0.0255992	-0.99964	108
36	0	0.00514294	0.0176975	-0.999829	90
37	0	0.00359314	0.0123255	-0.999917	108
38	0	0.0025418	0.00865872	-0.999959	108
39	0	0.00203894	0.00695619	-0.999974	108
