5112
0	0	0	0	0
0	0	1.762	1.762	0
0	1	1.762	0	1.762
0	1	0	1.762	1.762
0	0	3.524	0	0
0	0	5.286	1.762	0
0	1	5.286	0	1.762
0	1	3.524	1.762	1.762
0	0	7.048	0	0
0	0	8.81	1.762	0
0	1	8.81	0	1.762
0	1	7.048	1.762	1.762
0	0	10.572	0	0
0	0	12.334	1.762	0
0	1	12.334	0	1.762
0	1	10.572	1.762	1.762
0	0	14.096	0	0
0	0	15.858	1.762	0
0	1	15.858	0	1.762
0	1	14.096	1.762	1.762
0	0	17.62	0	0
0	0	19.382	1.762	0
0	1	19.382	0	1.762
0	1	17.62	1.762	1.762
0	0	21.144	0	0
0	0	22.906	1.762	0
0	1	22.906	0	1.762
0	1	21.144	1.762	1.762
0	0	24.668	0	0
0	0	26.43	1.762	0
0	1	26.43	0	1.762
0	1	24.668	1.762	1.762
0	0	28.192	0	0
0	0	29.954	1.762	0
0	1	29.954	0	1.762
0	1	28.192	1.762	1.762
0	0	31.716	0	0
0	0	33.478	1.762	0
0	1	33.478	0	1.762
0	1	31.716	1.762	1.762
0	0	35.24	0	0
0	0	37.002	1.762	0
0	1	37.002	0	1.762
0	1	35.24	1.762	1.762
0	0	38.764	0	0
0	0	40.526	1.762	0
0	1	40.526	0	1.762
0	1	38.764	1.762	1.762
0	0	42.288	0	0
0	0	44.05	1.762	0
0	1	44.05	0	1.762
0	1	42.288	1.762	1.762
0	0	45.812	0	0
0	0	47.574	1.762	0
0	1	47.574	0	1.762
0	1	45.812	1.762	1.762
0	0	49.336	0	0
0	0	51.098	1.762	0
0	1	51.098	0	1.762
0	1	49.336	1.762	1.762
0	0	52.86	0	0
0	0	54.622	1.762	0
0	1	54.622	0	1.762
0	1	52.86	1.762	1.762
0	0	56.384	0	0
0	0	58.146	1.762	0
0	1	58.146	0	1.762
0	1	56.384	1.762	1.762
0	0	59.908	0	0
0	0	61.67	1.762	0
0	1	61.67	0	1.762
0	1	59.908	1.762	1.762
0	0	63.432	0	0
0	0	65.194	1.762	0
0	1	65.194	0	1.762
0	1	63.432	1.762	1.762
0	0	66.956	0	0
0	0	68.718	1.762	0
0	1	68.718	0	1.762
0	1	66.956	1.762	1.762
0	0	70.48	0	0
0	0	72.242	1.762	0
0	1	72.242	0	1.762
0	1	70.48	1.762	1.762
0	0	74.004	0	0
0	0	75.766	1.762	0
0	1	75.766	0	1.762
0	1	74.004	1.762	1.762
0	0	77.528	0	0
0	0	79.29	1.762	0
0	1	79.29	0	1.762
0	1	77.528	1.762	1.762
0	0	81.052	0	0
0	0	82.814	1.762	0
0	1	82.814	0	1.762
0	1	81.052	1.762	1.762
0	0	84.576	0	0
0	0	86.338	1.762	0
0	1	86.338	0	1.762
0	1	84.576	1.762	1.762
0	0	88.1	0	0
0	0	89.862	1.762	0
0	1	89.862	0	1.762
0	1	88.1	1.762	1.762
0	0	91.624	0	0
0	0	93.386	1.762	0
0	1	93.386	0	1.762
0	1	91.624	1.762	1.762
0	0	95.148	0	0
0	0	96.91	1.762	0
0	1	96.91	0	1.762
0	1	95.148	1.762	1.762
0	0	98.672	0	0
0	0	100.434	1.762	0
0	1	100.434	0	1.762
0	1	98.672	1.762	1.762
0	0	102.196	0	0
0	0	103.958	1.762	0
0	1	103.958	0	1.762
0	1	102.196	1.762	1.762
0	0	105.72	0	0
