864
0.0516747	-0.965731	0.254349
-0.614653	0.502556	-0.60798
-0.250574	-0.953826	-0.165617
0.239061	-0.641386	0.729022
0.411027	0.907243	0.089261
-0.426908	-0.107124	0.897928
-0.770397	-0.589206	-0.243565
0.519754	-0.0691666	-0.851512
-0.132516	-0.15187	-0.979477
0.825029	-0.410405	0.388452
-0.577845	0.816062	-0.011729
-0.110985	-0.322342	0.940095
-0.796778	-0.603457	0.0313626
0.796194	-0.604941	-0.0109744
-0.310503	-0.183689	0.932655
-0.298504	-0.599548	-0.742589
0.328851	-0.646253	0.688632
0.1963	-0.019042	0.980359
-0.859761	-0.456994	-0.227962
0.808486	-0.348571	-0.474181
0.754792	0.385584	0.530673
-0.272851	0.952167	0.137588
0.478948	0.11466	-0.870323
-0.950878	0.0296578	-0.308143
-0.286553	0.604691	0.743126
0.46615	0.7757	0.425433
-0.039708	-0.979898	0.195508
0.661464	-0.254778	-0.705374
0.42074	0.181734	0.888791
0.984036	-0.177972	0.000162629
0.0363688	-0.773747	-0.63245
-0.60215	-0.703664	-0.37719
-0.959845	0.0511177	-0.275834
0.806947	-0.519062	0.2818
-0.719371	0.0209698	-0.69431
-0.487827	-0.710857	0.506663
-0.543105	0.12795	-0.829859
0.138601	-0.362975	0.921433
-0.286701	0.712766	-0.640131
0.461928	0.761595	0.454528
-0.407905	-0.469473	-0.783076
0.0640818	0.980007	0.18836
-0.258165	-0.186778	-0.947874
0.426308	0.592832	-0.683236
-0.0708235	-0.873888	-0.48094
-0.836583	0.5151	-0.186551
0.37424	-0.780802	-0.500293
-0.0954826	-0.389773	-0.915948
0.821086	0.413791	0.393185
0.443172	0.568972	0.692726
0.0814259	-0.99039	0.111793
0.66616	0.233105	0.708444
-0.163925	-0.239954	-0.956844
-0.469032	-0.435471	0.768358
0.523898	0.832484	-0.180281
0.599755	0.667961	-0.440593
-0.593154	0.262016	-0.761259
0.839973	-0.461148	0.285985
-0.265258	0.0245804	0.963864
0.974097	0.213624	0.0741566
-0.0498184	-0.35751	-0.93258
-0.0422219	-0.941656	0.333919
0.408211	0.864857	0.29221
0.885742	0.407307	-0.222625
-0.695076	0.45596	0.555851
-0.918738	-0.130922	-0.372531
0.839391	0.506182	0.197997
-0.647878	0.655844	-0.387456
0.641892	0.660937	-0.388763
-0.155951	-0.97796	0.138825
0.95082	-0.155833	0.267687
-0.507581	0.352106	-0.786373
0.15094	0.213396	-0.965235
0.797008	-0.555702	0.236587
-0.680628	0.302323	-0.667343
-0.843662	0.495893	0.205731
-0.146872	0.916141	0.372981
-0.267968	-0.245282	0.931681
-0.530177	0.837215	-0.134102
0.412348	-0.478075	0.775508
-0.642053	0.189017	-0.742995
0.664839	0.0593909	-0.744622
0.501888	0.587912	0.634404
-0.0940576	-0.0198112	0.99537
-0.900131	0.414875	-0.132827
-0.113817	-0.0229503	-0.993237
0.988769	0.148504	-0.0167895
0.0258557	0.78287	-0.621647
0.425368	-0.880892	-0.207584
0.575956	0.800792	-0.164336
-0.444034	-0.246102	0.86155
-0.852507	-0.47838	-0.210678
-0.488807	-0.775289	-0.399994
-0.591086	0.75383	0.28698
0.910612	-0.147565	-0.386019
-0.747994	-0.168308	-0.64201
-0.491674	-0.558071	-0.668441
0.449319	0.890632	0.06991
0.628081	-0.385813	0.675768
-0.789663	0.408321	0.457938
0.303945	0.373224	0.87654
0.426732	-0.885341	0.184583
-0.550172	-0.119329	0.826481
-0.494875	-0.0630612	0.866673
0.61029	-0.0874559	-0.787336
0.935739	0.25675	0.241808
-0.612668	-0.790258	0.0114334
-0.724459	-0.659494	0.200565
0.419027	0.538764	-0.730856
-0.0692001	0.818478	0.570355
0.0034625	-0.893182	0.449681
0.564773	-0.653707	0.503685
-0.045214	-0.784911	-0.617957
-0.735162	0.195086	-0.649213
0.0246689	0.879465	0.475323
0.213272	0.0634438	0.974931
-0.498155	-0.510711	-0.700726
-0.171226	-0.784117	-0.596525
0.119689	0.176762	0.976949
0.955728	-0.00994186	-0.294085
-0.667484	-0.59197	0.451705
-0.590325	0.804876	-0.0607632
-0.487593	0.607349	0.627201
0.0812135	0.736225	0.671846
-0.213845	-0.942559	-0.256617
-0.20488	0.566372	0.798278
-0.481483	0.742033	0.466433
-0.911042	-0.170458	-0.375428
-0.370234	0.892022	0.259275
0.174877	-0.901636	-0.395563
0.542622	-0.817969	0.191017
-0.333879	0.605852	-0.722127
-0.709501	0.433595	0.555521
-0.214814	-0.976457	0.0196773
0.857322	0.13629	-0.496412
-0.490333	0.859774	-0.142693
-0.348581	-0.601795	-0.718563
0.854397	0.363165	-0.37164
-0.15437	-0.578463	0.800969
0.873211	0.0792004	-0.480863
-0.376017	0.891215	0.253669
-0.957469	0.287056	-0.0291708
0.852579	0.280601	0.440876
0.939296	-0.139412	-0.313508
0.276064	-0.281063	0.919126
0.285234	0.129306	-0.949696
0.0776684	0.916283	0.392929
0.541513	0.463854	-0.701144
-0.772021	0.630896	-0.0771589
0.303149	-0.58423	0.752845
-0.723869	-0.0224365	-0.689573
0.694151	0.297467	-0.65549
-0.604103	0.642612	-0.471285
0.916205	0.248248	0.31455
0.566497	0.678569	-0.467574
0.195983	0.169843	-0.965787
-0.675349	0.633565	0.377489
0.542226	0.739842	-0.398277
0.871876	0.489648	0.00878871
0.800592	0.289196	-0.524802
0.396774	0.829381	-0.393317
-0.243402	0.901271	-0.358421
-0.135623	-0.866204	-0.480934
0.256936	0.152824	0.954269
0.406975	0.0529136	0.911906
-0.52411	0.564889	0.637345
0.708472	0.664009	0.23908
0.172351	-0.0647554	0.982905
-0.175041	0.91309	-0.368277
-0.478991	0.198898	-0.85499
0.576416	-0.690152	0.437533
-0.400117	0.838107	0.370786
0.104465	-0.708715	-0.697718
0.959069	0.225787	0.170899
-0.393101	-0.26651	0.880025
-0.678456	-0.734641	-0.000529731
-0.640524	0.418551	-0.643851
-0.32827	-0.894424	0.303717
-0.414501	-0.834184	0.363767
-0.252048	-0.118538	-0.960427
0.327369	0.762421	0.55816
0.0899623	-0.878454	0.469282
0.689421	-0.720682	-0.0729058
0.534063	-0.824711	-0.186085
0.30824	-0.508954	-0.803712
0.819366	0.519277	0.242879
-0.476376	-0.854047	-0.208975
-0.296058	0.884227	-0.361237
-0.687202	0.536657	-0.489646
-0.121692	-0.593744	0.795399
-0.45834	-0.44231	-0.770899
0.537663	-0.0169929	-0.842989
0.12224	-0.690939	0.712503
-0.62331	0.71312	-0.32085
0.558866	0.814751	-0.154435
-0.68542	0.649205	0.329746
-0.089828	-0.452506	0.887226
0.269171	0.963078	-0.00523908
-0.68466	-0.720875	-0.107614
0.516589	-0.234337	-0.823542
-0.978214	-0.0835047	-0.190063
0.515038	-0.219443	-0.828602
0.151555	-0.924302	0.350281
-0.846387	-0.0396345	0.531092
-0.590262	0.790904	-0.161436
-0.147916	-0.929475	-0.337932
-0.423788	0.128762	0.896562
0.0969786	-0.463839	0.880595
-0.972918	0.0616911	-0.222767
0.926527	0.316744	0.203029
-0.402974	-0.551976	-0.730024
-0.965832	-0.130062	0.22417
-0.676699	-0.53082	-0.510204
0.661902	0.746117	-0.0720861
-0.3397	0.922196	-0.184819
-0.696354	0.144138	-0.703076
0.647683	0.534514	0.542956
-0.818497	0.551262	-0.161779
-0.226475	0.84539	0.48376
0.489394	-0.859454	-0.147759
-0.691386	-0.721068	-0.045247
0.0004	-0.782296	-0.622907
-0.133291	0.94855	-0.287205
-0.62868	0.433648	-0.645532
0.483869	-0.805132	0.342978
-0.426801	-0.560274	-0.709883
0.840106	0.542335	0.00971019
0.663287	0.0748901	0.744609
-0.220525	-0.863105	0.454333
0.538471	-0.752338	-0.37952
-0.0286131	-0.989322	0.142907
-0.0543574	0.998303	0.0208774
-0.577968	0.421426	-0.698823
0.820417	-0.158522	-0.549352
0.447808	0.747341	0.490866
0.760117	0.522459	0.386339
-0.339613	0.809475	-0.478971
-0.410293	-0.880227	-0.238454
0.493276	0.0928262	0.864906
-0.544436	0.703516	0.456787
-0.866461	-0.268499	-0.420895
-0.654021	0.381148	-0.653439
0.425804	0.611919	-0.666518
0.466227	0.529223	0.708912
0.890436	0.20469	-0.40648
-0.688088	0.0477372	0.724056
0.823226	0.438859	-0.36014
0.724015	0.309809	0.616296
0.9335	-0.148309	-0.326469
-0.0180021	0.990079	-0.139355
-0.192631	-0.960371	0.201446
0.604426	0.796635	0.00649435
0.249419	0.833545	-0.492942
-0.0235957	-0.240493	0.970364
0.737037	-0.627416	0.251249
0.303635	0.739035	0.601359
0.633363	0.336977	-0.696633
-0.354516	-0.0369089	0.934321
-0.231341	0.756282	-0.611979
-0.199868	-0.744325	0.637207
-0.602216	0.120286	0.78922
-0.421086	-0.905851	-0.0460482
0.54365	0.493321	-0.679028
0.928031	-0.284321	0.240666
-0.927097	0.200861	-0.316459
-0.0540135	0.488266	0.871022
0.192363	0.947446	-0.255624
-0.945841	0.323825	-0.0228441
0.873995	0.41489	0.25298
0.918971	-0.272448	-0.285068
-0.759252	0.0969563	-0.643534
-0.723827	0.68557	-0.0779005
0.204025	0.0544967	0.977448
0.437163	0.18842	-0.879424
-0.91173	-0.392401	0.121529
-0.00854532	0.339451	0.940585
0.22009	-0.515026	-0.828437
-0.184141	0.844526	0.50286
-0.465464	0.837749	-0.285517
0.946157	-0.130379	0.29629
0.398619	0.872868	0.281433
0.32451	-0.0997679	0.940606
0.0686666	-0.591446	-0.803416
0.938219	0.322725	-0.124872
0.055845	-0.254736	-0.965397
-0.527907	0.497346	0.688449
0.536013	0.653333	0.534645
-0.617824	-0.260716	0.741836
-0.370166	-0.926344	-0.0697444
0.037007	0.973223	-0.226863
-0.791907	0.458228	-0.403622
0.986629	-0.0692653	-0.147533
0.773365	-0.416832	0.477658
-0.530446	0.448509	0.719351
-0.163809	-0.789535	0.59144
-0.909751	-0.372308	-0.183684
0.150564	0.557707	-0.816268
0.891774	-0.423752	-0.158659
-0.457406	-0.321551	0.829087
-0.278976	0.474953	-0.834621
-0.277199	0.828624	-0.486357
0.242337	0.867993	0.433429
0.83118	0.556004	-0.000666302
-0.66348	0.682496	0.306584
-0.905932	-0.41436	-0.0871412
0.7763	0.599703	0.194205
0.147045	-0.280932	0.948396
-0.156004	0.554673	-0.817313
-0.033951	-0.795388	-0.605149
0.485852	0.869414	0.0898183
0.577774	-0.388463	0.717826
0.47192	0.345384	0.811172
-0.710646	-0.600354	0.366821
0.781995	-0.239418	-0.575468
0.247316	0.488859	0.836571
0.123174	0.175817	0.976687
0.473853	-0.835092	0.279437
0.255496	0.947724	-0.191155
0.984363	0.0668204	0.162984
0.876844	0.108288	0.468422
-0.580111	-0.796399	-0.170937
-0.697526	0.673911	0.243519
0.346263	-0.306935	0.886506
0.145189	-0.452549	0.879841
0.852362	-0.157035	0.498818
-0.312907	0.747287	0.586218
-0.2283	-0.944323	-0.236924
0.776117	0.358055	-0.519075
-0.796301	-0.356435	-0.488733
0.88051	0.436881	-0.183949
-0.525463	-0.818858	0.231
-0.521588	-0.755884	-0.395709
-0.531713	0.835385	0.139329
-0.122627	0.694473	0.708992
0.0644009	-0.816534	-0.573694
-0.750643	0.065811	0.657423
0.399	-0.138323	0.906458
0.486116	0.533332	-0.692278
0.798035	0.594575	-0.0980837
-0.997192	0.0462772	-0.0588845
-0.847495	-0.333394	0.413038
-0.430263	0.354512	0.830178
0.776403	0.605739	-0.174008
-0.278548	0.267323	0.922469
0.148553	0.951085	0.270868
-0.828042	-0.532531	0.175377
0.992149	0.119974	0.035319
0.0395593	-0.987111	0.155069
-0.100637	-0.5119	0.85313
0.282531	0.186813	0.940892
